Word	start_frame	end_frame	chunk	interval_id
and	7.0	10.0	4871	18662
I	10.0	19.0	4871	18662
mean	19.0	23.0	4871	18662
look	23.0	25.0	4871	18662
in	25.0	26.0	4871	18662
this	26.0	28.0	4871	18662
cup	28.0	34.0	4871	18662
that	34.0	35.0	4871	18662
you	35.0	38.0	4871	18662
might	38.0	40.0	4871	18662
as	40.0	41.0	4871	18662
well	41.0	43.0	4871	18662
call	43.0	46.0	4871	18662
it	46.0	47.0	4871	18662
a	47.0	50.0	4871	18662
Satan	50.0	56.0	4871	18662
sipper	56.0	61.0	4871	18662
is	61.0	64.0	4871	18662
what	64.0	67.0	4871	18662
you	67.0	110.0	4871	18662
people	110.0	119.0	4871	18662
are	119.0	121.0	4871	18662
so	121.0	129.0	4871	18662
are	0.0	0.0	4873	23234
going	0.0	3.0	4873	23234
I	3.0	9.0	4873	23234
did	9.0	12.0	4873	23234
not	12.0	19.0	4873	23234
bus	0.0	2.0	4874	21417
a	2.0	4.0	4874	21417
prison	4.0	8.0	4874	21417
bus	8.0	11.0	4874	21417
they're	11.0	14.0	4874	21417
not	14.0	17.0	4874	21417
in	17.0	17.0	4874	21417
her	17.0	19.0	4874	21417
either	19.0	23.0	4874	21417
don't	23.0	52.0	4874	21417
get	52.0	53.0	4874	21417
behind	53.0	63.0	4874	21417
like	0.0	1.0	4875	17476
your	1.0	4.0	4875	17476
friend	4.0	7.0	4875	17476
Gayle	7.0	13.0	4875	17476
who	13.0	16.0	4875	17476
eats	16.0	19.0	4875	17476
at	19.0	20.0	4875	17476
the	20.0	22.0	4875	17476
same	22.0	25.0	4875	17476
restaurant	25.0	28.0	4875	17476
every	28.0	35.0	4875	17476
week	35.0	38.0	4875	17476
and	38.0	40.0	4875	17476
still	40.0	44.0	4875	17476
ask	44.0	50.0	4875	17476
what	50.0	55.0	4875	17476
salad	55.0	62.0	4875	17476
dressings	62.0	68.0	4875	17476
there	68.0	70.0	4875	17476
are	70.0	73.0	4875	17476
three	73.0	77.0	4875	17476
times	77.0	104.0	4875	17476
and	104.0	110.0	4875	17476
by	110.0	112.0	4875	17476
the	112.0	115.0	4875	17476
way	115.0	115.0	4875	17476
if	115.0	118.0	4875	17476
you	118.0	119.0	4875	17476
don't	119.0	121.0	4875	17476
know	121.0	129.0	4875	17476
brush	0.0	2.0	4877	107976
your	2.0	2.0	4877	107976
teeth	2.0	5.0	4877	107976
using	5.0	17.0	4877	107976
with	17.0	19.0	4877	107976
your	19.0	22.0	4877	107976
right	22.0	26.0	4877	107976
hand	26.0	28.0	4877	107976
brush	28.0	35.0	4877	107976
your	35.0	37.0	4877	107976
teeth	37.0	40.0	4877	107976
with	40.0	46.0	4877	107976
the	0.0	1.0	4879	109524
point	1.0	5.0	4879	109524
is	5.0	7.0	4879	109524
if	7.0	11.0	4879	109524
you're	11.0	13.0	4879	109524
looking	13.0	17.0	4879	109524
for	17.0	19.0	4879	109524
love	19.0	20.0	4879	109524
I	20.0	29.0	4879	109524
hope	29.0	32.0	4879	109524
you	32.0	34.0	4879	109524
find	34.0	37.0	4879	109524
it	37.0	40.0	4879	109524
using	40.0	43.0	4879	109524
an	43.0	46.0	4879	109524
app	46.0	50.0	4879	109524
or	50.0	52.0	4879	109524
otherwise	52.0	59.0	4879	109524
and	59.0	65.0	4879	109524
if	65.0	67.0	4879	109524
you're	67.0	68.0	4879	109524
happy	68.0	71.0	4879	109524
being	71.0	76.0	4879	109524
single	76.0	88.0	4879	109524
its	0.0	0.0	4880	106520
November	0.0	7.0	4880	106520
I'm	7.0	10.0	4880	106520
finally	10.0	16.0	4880	106520
starting	16.0	19.0	4880	106520
to	19.0	22.0	4880	106520
read	22.0	27.0	4880	106520
a	27.0	28.0	4880	106520
ride	28.0	33.0	4880	106520
end-2011	33.0	45.0	4880	106520
on	45.0	51.0	4880	106520
my	51.0	52.0	4880	106520
checks	52.0	82.0	4880	106520
years	0.0	1.0	4881	25506
ago	1.0	4.0	4881	25506
if	4.0	7.0	4881	25506
someone	7.0	11.0	4881	25506
would	11.0	13.0	4881	25506
ask	13.0	16.0	4881	25506
you	16.0	19.0	4881	25506
if	19.0	19.0	4881	25506
you	19.0	22.0	4881	25506
want	22.0	23.0	4881	25506
to	23.0	25.0	4881	25506
see	25.0	26.0	4881	25506
all	26.0	29.0	4881	25506
my	29.0	29.0	4881	25506
pictures	29.0	35.0	4881	25506
of	35.0	38.0	4881	25506
every	38.0	43.0	4881	25506
vacation	43.0	47.0	4881	25506
I've	47.0	50.0	4881	25506
ever	50.0	53.0	4881	25506
been	53.0	56.0	4881	25506
on	56.0	58.0	4881	25506
and	58.0	79.0	4881	25506
say	79.0	80.0	4881	25506
no	80.0	85.0	4881	25506
but	85.0	89.0	4881	25506
now	89.0	91.0	4881	25506
you	91.0	92.0	4881	25506
can't	92.0	97.0	4881	25506
get	97.0	98.0	4881	25506
enough	98.0	103.0	4881	25506
of	103.0	103.0	4881	25506
them	103.0	107.0	4881	25506
you	107.0	111.0	4881	25506
there	0.0	3.0	4882	21290
beautiful	3.0	11.0	4882	21290
but	11.0	14.0	4882	21290
people	14.0	18.0	4882	21290
have	18.0	20.0	4882	21290
warned	20.0	24.0	4882	21290
me	24.0	26.0	4882	21290
it	26.0	29.0	4882	21290
where	29.0	32.0	4882	21290
there	32.0	35.0	4882	21290
are	35.0	38.0	4882	21290
deer	38.0	42.0	4882	21290
there	42.0	48.0	4882	21290
are	48.0	50.0	4882	21290
mountain	50.0	54.0	4882	21290
lions	54.0	56.0	4882	21290
so	56.0	69.0	4882	21290
we	69.0	71.0	4882	21290
knew	71.0	74.0	4882	21290
it	74.0	75.0	4882	21290
was	75.0	77.0	4882	21290
possible	77.0	80.0	4882	21290
but	80.0	87.0	4882	21290
we	87.0	90.0	4882	21290
didn't	90.0	93.0	4882	21290
know	93.0	95.0	4882	21290
for	95.0	96.0	4882	21290
sure	96.0	98.0	4882	21290
that	98.0	111.0	4882	21290
there	111.0	114.0	4882	21290
was	114.0	116.0	4882	21290
a	116.0	116.0	4882	21290
mountain	116.0	119.0	4882	21290
lion	119.0	126.0	4882	21290
until	126.0	132.0	4882	21290
we	132.0	135.0	4882	21290
saw	135.0	140.0	4882	21290
the	140.0	144.0	4882	21290
and	144.0	159.0	4882	21290
so	159.0	167.0	4882	21290
then	167.0	168.0	4882	21290
I	168.0	170.0	4882	21290
started	170.0	171.0	4882	21290
thinking	171.0	176.0	4882	21290
what	176.0	183.0	4882	21290
would	183.0	188.0	4882	21290
I	188.0	189.0	4882	21290
do	189.0	191.0	4882	21290
if	191.0	194.0	4882	21290
I	194.0	194.0	4882	21290
saw	194.0	197.0	4882	21290
a	197.0	198.0	4882	21290
mountain	198.0	201.0	4882	21290
lion	201.0	207.0	4882	21290
because	207.0	215.0	4882	21290
been	0.0	1.0	4883	110449
binge-watching	1.0	3.0	4883	110449
has	3.0	10.0	4883	110449
been	10.0	13.0	4883	110449
cuz	13.0	16.0	4883	110449
you	16.0	16.0	4883	110449
can	16.0	19.0	4883	110449
watch	19.0	22.0	4883	110449
at	22.0	25.0	4883	110449
your	25.0	25.0	4883	110449
own	25.0	27.0	4883	110449
pace	27.0	33.0	4883	110449
but	33.0	40.0	4883	110449
it's	40.0	43.0	4883	110449
got	43.0	46.0	4883	110449
bad	46.0	48.0	4883	110449
really	48.0	60.0	4883	110449
because	60.0	66.0	4883	110449
everyone	66.0	72.0	4883	110449
watches	72.0	79.0	4883	110449
and	79.0	88.0	4883	110449
it	88.0	91.0	4883	110449
you	91.0	93.0	4883	110449
know	93.0	96.0	4883	110449
that	96.0	99.0	4883	110449
the	99.0	102.0	4883	110449
different	102.0	112.0	4883	110449
times	112.0	118.0	4883	110449
you	118.0	121.0	4883	110449
know	121.0	123.0	4883	110449
so	123.0	129.0	4883	110449
it	129.0	136.0	4883	110449
might	136.0	138.0	4883	110449
be	138.0	141.0	4883	110449
your	141.0	145.0	4883	110449
first	145.0	148.0	4883	110449
episode	148.0	151.0	4883	110449
of	151.0	163.0	4883	110449
House	163.0	168.0	4883	110449
of	168.0	169.0	4883	110449
Cards	169.0	171.0	4883	110449
but	171.0	178.0	4883	110449
I	178.0	181.0	4883	110449
already	181.0	184.0	4883	110449
know	184.0	187.0	4883	110449
that	187.0	189.0	4883	110449
everyone	189.0	195.0	4883	110449
dies	195.0	199.0	4883	110449
in	199.0	199.0	4883	110449
the	199.0	201.0	4883	110449
end	201.0	228.0	4883	110449
no	228.0	235.0	4883	110449
I'm	235.0	238.0	4883	110449
kidding.	238.0	243.0	4883	110449
Everyone	243.0	250.0	4883	110449
but	250.0	259.0	4883	110449
you	259.0	286.0	4883	110449
know	286.0	286.0	4883	110449
you	286.0	288.0	4883	110449
have	288.0	291.0	4883	110449
to	291.0	291.0	4883	110449
plan	291.0	298.0	4883	110449
you	298.0	301.0	4883	110449
see	301.0	304.0	4883	110449
you	304.0	310.0	4883	110449
would	310.0	312.0	4883	110449
plan	312.0	319.0	4883	110449
the	319.0	321.0	4883	110449
whole	321.0	322.0	4883	110449
a	322.0	328.0	4883	110449
schedule	328.0	336.0	4883	110449
when	336.0	340.0	4883	110449
you	340.0	342.0	4883	110449
before	342.0	348.0	4883	110449
like	0.0	2.0	4884	108317
the	2.0	5.0	4884	108317
extra	5.0	10.0	4884	108317
hour	10.0	13.0	4884	108317
of	13.0	14.0	4884	108317
light	14.0	20.0	4884	108317
I	20.0	22.0	4884	108317
die	22.0	25.0	4884	108317
like	25.0	28.0	4884	108317
that	28.0	29.0	4884	108317
when	29.0	32.0	4884	108317
I	32.0	34.0	4884	108317
get	34.0	37.0	4884	108317
home	37.0	44.0	4884	108317
because	0.0	5.0	4885	25329
this	5.0	6.0	4885	25329
is	6.0	8.0	4885	25329
true	8.0	12.0	4885	25329
the	12.0	15.0	4885	25329
woman's	15.0	20.0	4885	25329
roommate	20.0	27.0	4885	25329
ended	27.0	33.0	4885	25329
up	33.0	35.0	4885	25329
eating	35.0	38.0	4885	25329
it	38.0	62.0	4885	25329
that	62.0	69.0	4885	25329
is	69.0	71.0	4885	25329
the	71.0	72.0	4885	25329
power	72.0	75.0	4885	25329
of	75.0	80.0	4885	25329
we	80.0	83.0	4885	25329
did	83.0	86.0	4885	25329
give	86.0	89.0	4885	25329
us	89.0	92.0	4885	25329
and	92.0	95.0	4885	25329
it	95.0	96.0	4885	25329
taketh	96.0	101.0	4885	25329
away	101.0	130.0	4885	25329
and	0.0	22.0	4886	112930
you	22.0	24.0	4886	112930
can	24.0	27.0	4886	112930
pass	27.0	30.0	4886	112930
it	30.0	31.0	4886	112930
on	31.0	34.0	4886	112930
to	34.0	36.0	4886	112930
your	36.0	39.0	4886	112930
careful	0.0	1.0	4887	23805
you	1.0	6.0	4887	23805
have	6.0	7.0	4887	23805
no	7.0	9.0	4887	23805
control	9.0	12.0	4887	23805
because	12.0	19.0	4887	23805
I	19.0	23.0	4887	23805
I	0.0	40.0	4888	19888
just	40.0	45.0	4888	19888
like	45.0	48.0	4888	19888
one	48.0	51.0	4888	19888
grain	51.0	57.0	4888	19888
right	57.0	61.0	4888	19888
on	61.0	63.0	4888	19888
the	63.0	64.0	4888	19888
rims	64.0	69.0	4888	19888
there	69.0	87.0	4888	19888
other	0.0	0.0	4889	110789
day	0.0	3.0	4889	110789
portion	3.0	9.0	4889	110789
I	9.0	10.0	4889	110789
sat	10.0	13.0	4889	110789
down	13.0	15.0	4889	110789
to	15.0	18.0	4889	110789
watch	18.0	21.0	4889	110789
it	0.0	0.0	4890	20138
it's	0.0	8.0	4890	20138
just	8.0	8.0	4890	20138
you	8.0	14.0	4890	20138
and	14.0	17.0	4890	20138
but	0.0	3.0	4891	110691
when	3.0	8.0	4891	110691
your	8.0	9.0	4891	110691
boss	9.0	14.0	4891	110691
says	14.0	15.0	4891	110691
he	15.0	20.0	4891	110691
needs	20.0	24.0	4891	110691
a	24.0	24.0	4891	110691
report	24.0	30.0	4891	110691
by	30.0	32.0	4891	110691
noon	32.0	35.0	4891	110691
a	35.0	42.0	4891	110691
thumbs-down	42.0	48.0	4891	110691
and	48.0	51.0	4891	110691
a	51.0	53.0	4891	110691
screaming	53.0	59.0	4891	110691
face	59.0	63.0	4891	110691
emoji	63.0	68.0	4891	110691
is	68.0	71.0	4891	110691
not	71.0	72.0	4891	110691
an	72.0	77.0	4891	110691
appropriate	77.0	80.0	4891	110691
response	80.0	87.0	4891	110691
they	87.0	107.0	4891	110691
always	107.0	111.0	4891	110691
say	111.0	113.0	4891	110691
the	113.0	114.0	4891	110691
address	114.0	116.0	4891	110691
for	116.0	122.0	4891	110691
the	122.0	122.0	4891	110691
job	122.0	125.0	4891	110691
that	125.0	128.0	4891	110691
you	128.0	131.0	4891	110691
want	131.0	135.0	4891	110691
that	135.0	137.0	4891	110691
means	137.0	140.0	4891	110691
unless	140.0	146.0	4891	110691
he'll	0.0	86.0	4892	106702
also	86.0	89.0	4892	106702
be	89.0	91.0	4892	106702
able	91.0	94.0	4892	106702
to	94.0	95.0	4892	106702
read	95.0	98.0	4892	106702
a	98.0	100.0	4892	106702
books	100.0	106.0	4892	106702
and	106.0	107.0	4892	106702
watch	107.0	110.0	4892	106702
videos	110.0	118.0	4892	106702
and	118.0	119.0	4892	106702
listen	119.0	124.0	4892	106702
to	124.0	124.0	4892	106702
music	124.0	127.0	4892	106702
but	127.0	133.0	4892	106702
somehow	133.0	139.0	4892	106702
I'm	139.0	148.0	4892	106702
still	148.0	149.0	4892	106702
sitting	149.0	154.0	4892	106702
next	154.0	157.0	4892	106702
to	157.0	160.0	4892	106702
the	160.0	163.0	4892	106702
person	163.0	169.0	4892	106702
who	169.0	170.0	4892	106702
wants	170.0	175.0	4892	106702
to	175.0	176.0	4892	106702
talk	176.0	179.0	4892	106702
about	179.0	182.0	4892	106702
his	182.0	185.0	4892	106702
gluten	185.0	191.0	4892	106702
allergy	191.0	196.0	4892	106702
for	196.0	199.0	4892	106702
6	199.0	202.0	4892	106702
hours	202.0	230.0	4892	106702
their	230.0	236.0	4892	106702
lines	236.0	242.0	4892	106702
already	242.0	248.0	4892	106702
when	248.0	251.0	4892	106702
they	251.0	253.0	4892	106702
released	253.0	259.0	4892	106702
a	259.0	259.0	4892	106702
PSA	259.0	266.0	4892	106702
explaining	266.0	274.0	4892	106702
all	274.0	275.0	4892	106702
the	275.0	278.0	4892	106702
new	278.0	280.0	4892	106702
rules	280.0	287.0	4892	106702
and	287.0	302.0	4892	106702
there's	302.0	307.0	4892	106702
some	307.0	308.0	4892	106702
strict	308.0	314.0	4892	106702
rules	314.0	319.0	4892	106702
though	319.0	328.0	4892	106702
let's	0.0	12.0	4893	106558
move	12.0	15.0	4893	106558
on	15.0	41.0	4893	106558
got	41.0	48.0	4893	106558
to	48.0	50.0	4893	106558
be	50.0	51.0	4893	106558
clever	51.0	54.0	4893	106558
in	54.0	56.0	4893	106558
this	56.0	57.0	4893	106558
town	57.0	62.0	4893	106558
seriously	62.0	74.0	4893	106558
why	74.0	75.0	4893	106558
don't	75.0	81.0	4893	106558
restaurants	81.0	83.0	4893	106558
that	83.0	92.0	4893	106558
you	92.0	101.0	4893	106558
know	101.0	102.0	4893	106558
why	102.0	105.0	4893	106558
do	105.0	107.0	4893	106558
they	107.0	110.0	4893	106558
need	110.0	113.0	4893	106558
to	113.0	113.0	4893	106558
know	113.0	114.0	4893	106558
if	114.0	117.0	4893	106558
I've	117.0	120.0	4893	106558
eaten	120.0	122.0	4893	106558
there	122.0	126.0	4893	106558
why	126.0	132.0	4893	106558
it's	132.0	146.0	4893	106558
not	146.0	147.0	4893	106558
like	147.0	149.0	4893	106558
I	149.0	150.0	4893	106558
go	150.0	153.0	4893	106558
to	153.0	153.0	4893	106558
the	153.0	155.0	4893	106558
post	155.0	159.0	4893	106558
office	159.0	162.0	4893	106558
and	162.0	168.0	4893	106558
they	168.0	170.0	4893	106558
asked	170.0	174.0	4893	106558
have	174.0	176.0	4893	106558
you	176.0	177.0	4893	106558
mailed	177.0	182.0	4893	106558
with	182.0	185.0	4893	106558
us	185.0	186.0	4893	106558
before	186.0	191.0	4893	106558
yes	191.0	212.0	4893	106558
that's	212.0	218.0	4893	106558
a	218.0	219.0	4893	106558
trash	219.0	225.0	4893	106558
can	225.0	228.0	4893	106558
you	228.0	230.0	4893	106558
handle	230.0	236.0	4893	106558
my	236.0	237.0	4893	106558
package	237.0	243.0	4893	106558
many	243.0	246.0	4893	106558
many	246.0	251.0	4893	106558
times	251.0	270.0	4893	106558
my	0.0	2.0	4894	107707
back	2.0	7.0	4894	107707
is	7.0	8.0	4894	107707
still	8.0	13.0	4894	107707
out	13.0	24.0	4894	107707
literally	0.0	4.0	4895	23351
started	4.0	10.0	4895	23351
emailing	10.0	14.0	4895	23351
last	14.0	26.0	4895	23351
in	26.0	37.0	4895	23351
about	37.0	38.0	4895	23351
like	38.0	46.0	4895	23351
5	46.0	46.0	4895	23351
months	46.0	50.0	4895	23351
ago	50.0	52.0	4895	23351
and	52.0	70.0	4895	23351
so	70.0	73.0	4895	23351
now	73.0	76.0	4895	23351
I	76.0	79.0	4895	23351
just	79.0	84.0	4895	23351
Dolly	0.0	0.0	4896	22231
Parton's	0.0	6.0	4896	22231
movies	6.0	12.0	4896	22231
fake	12.0	75.0	4896	22231
my	75.0	79.0	4896	22231
point	79.0	85.0	4896	22231
I	85.0	85.0	4896	22231
mean	85.0	88.0	4896	22231
really	88.0	91.0	4896	22231
they	91.0	94.0	4896	22231
made	94.0	99.0	4896	22231
the	99.0	100.0	4896	22231
whole	100.0	103.0	4896	22231
thing	103.0	105.0	4896	22231
look	105.0	111.0	4896	22231
like	0.0	0.0	4897	16827
Livestrong	0.0	4.0	4897	16827
which	4.0	10.0	4897	16827
raises	10.0	15.0	4897	16827
millions	15.0	21.0	4897	16827
of	21.0	25.0	4897	16827
dollars	25.0	30.0	4897	16827
to	30.0	33.0	4897	16827
fight	33.0	36.0	4897	16827
cancer	36.0	42.0	4897	16827
and	42.0	72.0	4897	16827
share	0.0	2.0	4898	108211
of	2.0	4.0	4898	108211
the	4.0	7.0	4898	108211
fashion	7.0	13.0	4898	108211
world	13.0	14.0	4898	108211
because	14.0	20.0	4898	108211
they	20.0	26.0	4898	108211
started	26.0	31.0	4898	108211
out	31.0	32.0	4898	108211
there	32.0	35.0	4898	108211
was	35.0	37.0	4898	108211
just	37.0	40.0	4898	108211
regular	40.0	44.0	4898	108211
blue	44.0	53.0	4898	108211
jeans	53.0	58.0	4898	108211
and	58.0	62.0	4898	108211
then	62.0	65.0	4898	108211
they	65.0	65.0	4898	108211
made	65.0	70.0	4898	108211
bell	70.0	73.0	4898	108211
bottoms	73.0	79.0	4898	108211
and	79.0	83.0	4898	108211
then	83.0	88.0	4898	108211
they	88.0	89.0	4898	108211
made	89.0	91.0	4898	108211
the	91.0	92.0	4898	108211
wide	92.0	98.0	4898	108211
leg	98.0	101.0	4898	108211
and	101.0	104.0	4898	108211
then	104.0	106.0	4898	108211
they	106.0	107.0	4898	108211
made	107.0	109.0	4898	108211
the	109.0	112.0	4898	108211
straight	112.0	116.0	4898	108211
leg	116.0	121.0	4898	108211
and	121.0	125.0	4898	108211
then	125.0	127.0	4898	108211
they	127.0	130.0	4898	108211
had	130.0	131.0	4898	108211
holes	131.0	137.0	4898	108211
all	137.0	140.0	4898	108211
over	140.0	142.0	4898	108211
when	142.0	146.0	4898	108211
they	146.0	148.0	4898	108211
were	148.0	149.0	4898	108211
ripped	149.0	152.0	4898	108211
everywhere	152.0	158.0	4898	108211
and	158.0	160.0	4898	108211
then	160.0	161.0	4898	108211
they	161.0	161.0	4898	108211
realize	161.0	166.0	4898	108211
I	166.0	167.0	4898	108211
was	167.0	170.0	4898	108211
stupid	170.0	176.0	4898	108211
to	176.0	176.0	4898	108211
they	176.0	179.0	4898	108211
had	179.0	181.0	4898	108211
patches	181.0	187.0	4898	108211
over	187.0	190.0	4898	108211
the	190.0	191.0	4898	108211
holes	191.0	196.0	4898	108211
so	196.0	197.0	4898	108211
they	197.0	200.0	4898	108211
had	200.0	219.0	4898	108211
and	0.0	10.0	4899	112128
you	10.0	13.0	4899	112128
accept	13.0	18.0	4899	112128
them	18.0	21.0	4899	112128
for	21.0	22.0	4899	112128
them	22.0	28.0	4899	112128
and	28.0	39.0	4899	112128
you	39.0	40.0	4899	112128
can	40.0	42.0	4899	112128
be	42.0	45.0	4899	112128
you	45.0	46.0	4899	112128
and	46.0	49.0	4899	112128
they	49.0	51.0	4899	112128
can	51.0	52.0	4899	112128
be	52.0	54.0	4899	112128
the	54.0	55.0	4899	112128
day	55.0	57.0	4899	112128
and	57.0	72.0	4899	112128
you	72.0	76.0	4899	112128
don't	76.0	78.0	4899	112128
want	78.0	79.0	4899	112128
them	79.0	84.0	4899	112128
to	84.0	85.0	4899	112128
be	85.0	88.0	4899	112128
them	88.0	94.0	4899	112128
and	94.0	101.0	4899	112128
it's	0.0	7.0	4900	111436
also	7.0	10.0	4900	111436
a	10.0	13.0	4900	111436
fact	13.0	13.0	4900	111436
of	13.0	17.0	4900	111436
being	17.0	20.0	4900	111436
annoyed	20.0	26.0	4900	111436
by	26.0	26.0	4900	111436
the	26.0	29.0	4900	111436
same	29.0	32.0	4900	111436
things	32.0	38.0	4900	111436
brings	38.0	43.0	4900	111436
people	43.0	46.0	4900	111436
together	46.0	49.0	4900	111436
so	49.0	53.0	4900	111436
what	53.0	56.0	4900	111436
about	56.0	58.0	4900	111436
pet	58.0	64.0	4900	111436
peeve.	64.0	70.0	4900	111436
Com	70.0	77.0	4900	111436
where	77.0	90.0	4900	111436
I	0.0	15.0	4901	24985
just	15.0	20.0	4901	24985
thought	20.0	23.0	4901	24985
of	23.0	24.0	4901	24985
this	24.0	27.0	4901	24985
this	27.0	30.0	4901	24985
morning	30.0	33.0	4901	24985
so	33.0	39.0	4901	24985
I	39.0	39.0	4901	24985
haven't	39.0	42.0	4901	24985
really	42.0	45.0	4901	24985
had	45.0	47.0	4901	24985
a	47.0	54.0	4901	24985
was	0.0	0.0	4902	112656
like	0.0	1.0	4902	112656
like	1.0	4.0	4902	112656
cuz	4.0	7.0	4902	112656
we	7.0	9.0	4902	112656
don't	9.0	12.0	4902	112656
know	12.0	13.0	4902	112656
how	13.0	22.0	4902	112656
it's	0.0	1.0	4903	17918
always	1.0	6.0	4903	17918
bad	6.0	10.0	4903	17918
stuff	10.0	19.0	4903	17918
for	19.0	21.0	4903	17918
you	21.0	24.0	4903	17918
they	24.0	25.0	4903	17918
don't	25.0	27.0	4903	17918
have	27.0	30.0	4903	17918
salad	30.0	37.0	4903	17918
eating	37.0	40.0	4903	17918
contest	40.0	51.0	4903	17918
they	51.0	58.0	4903	17918
don't	58.0	61.0	4903	17918
have	61.0	61.0	4903	17918
tofu	61.0	67.0	4903	17918
eating	67.0	75.0	4903	17918
contest	75.0	85.0	4903	17918
you	85.0	100.0	4903	17918
don't	100.0	106.0	4903	17918
see	106.0	109.0	4903	17918
that	109.0	109.0	4903	17918
I	109.0	120.0	4903	17918
wasn't	120.0	133.0	4903	17918
nobody	133.0	136.0	4903	17918
would	136.0	139.0	4903	17918
do	139.0	142.0	4903	17918
it	142.0	144.0	4903	17918
that's	144.0	147.0	4903	17918
why	147.0	151.0	4903	17918
I	151.0	151.0	4903	17918
cuz	151.0	154.0	4903	17918
I	154.0	157.0	4903	17918
don't	157.0	162.0	4903	17918
I	162.0	178.0	4903	17918
don't	178.0	181.0	4903	17918
like	181.0	190.0	4903	17918
might	0.0	0.0	4904	21479
as	0.0	0.0	4904	21479
well	0.0	1.0	4904	21479
tell	1.0	3.0	4904	21479
you	3.0	6.0	4904	21479
right	6.0	9.0	4904	21479
now	9.0	10.0	4904	21479
that	10.0	13.0	4904	21479
later	13.0	18.0	4904	21479
today	18.0	21.0	4904	21479
we're	21.0	27.0	4904	21479
going	27.0	27.0	4904	21479
to	27.0	30.0	4904	21479
do	30.0	34.0	4904	21479
a	34.0	34.0	4904	21479
bonus	34.0	42.0	4904	21479
day	42.0	45.0	4904	21479
of	45.0	49.0	4904	21479
12	49.0	54.0	4904	21479
days	54.0	55.0	4904	21479
of	55.0	61.0	4904	21479
know	0.0	0.0	4906	17397
me	0.0	5.0	4906	17397
they	5.0	6.0	4906	17397
don't	6.0	8.0	4906	17397
know	8.0	11.0	4906	17397
anything	11.0	15.0	4906	17397
about	15.0	17.0	4906	17397
me	17.0	23.0	4906	17397
and	23.0	26.0	4906	17397
here's	26.0	29.0	4906	17397
the	29.0	30.0	4906	17397
crazy	30.0	33.0	4906	17397
thing	33.0	39.0	4906	17397
this	39.0	41.0	4906	17397
is	41.0	44.0	4906	17397
what's	44.0	47.0	4906	17397
crazy	47.0	50.0	4906	17397
to	50.0	53.0	4906	17397
make	53.0	56.0	4906	17397
it's	56.0	63.0	4906	17397
not	63.0	66.0	4906	17397
even	66.0	69.0	4906	17397
it's	69.0	74.0	4906	17397
not	74.0	74.0	4906	17397
like	74.0	80.0	4906	17397
a	80.0	83.0	4906	17397
receipt	83.0	89.0	4906	17397
that	89.0	92.0	4906	17397
you	92.0	93.0	4906	17397
saved	93.0	104.0	4906	17397
you	104.0	105.0	4906	17397
don't	105.0	107.0	4906	17397
need	107.0	108.0	4906	17397
to	108.0	110.0	4906	17397
save	110.0	114.0	4906	17397
this	114.0	116.0	4906	17397
receipt	116.0	125.0	4906	17397
that	125.0	128.0	4906	17397
you	128.0	129.0	4906	17397
need	129.0	132.0	4906	17397
to	132.0	136.0	4906	17397
did	0.0	21.0	4907	112925
you	21.0	23.0	4907	112925
want	23.0	26.0	4907	112925
to	26.0	26.0	4907	112925
see	26.0	29.0	4907	112925
more	29.0	30.0	4907	112925
videos	30.0	38.0	4907	112925
hold	38.0	48.0	4907	112925
on	48.0	94.0	4907	112925
it's	0.0	29.0	4908	24694
not	29.0	34.0	4908	24694
right	34.0	56.0	4908	24694
but	56.0	62.0	4908	24694
I'm	62.0	65.0	4908	24694
not	65.0	67.0	4908	24694
against	67.0	73.0	4908	24694
butts	73.0	85.0	4908	24694
I	85.0	86.0	4908	24694
like	86.0	89.0	4908	24694
butts	89.0	97.0	4908	24694
I	97.0	98.0	4908	24694
like	98.0	100.0	4908	24694
big	100.0	107.0	4908	24694
butts	107.0	112.0	4908	24694
and	112.0	112.0	4908	24694
I	112.0	115.0	4908	24694
cannot	115.0	119.0	4908	24694
lie	119.0	166.0	4908	24694
to	0.0	0.0	4909	108567
check	0.0	5.0	4909	108567
out	5.0	5.0	4909	108567
their	5.0	8.0	4909	108567
tweets	8.0	15.0	4909	108567
and	15.0	17.0	4909	108567
I	17.0	18.0	4909	108567
immediately	18.0	34.0	4909	108567
anyway	0.0	25.0	4910	21178
the	25.0	26.0	4910	21178
sky	26.0	29.0	4910	21178
and	29.0	34.0	4910	21178
Sky	34.0	38.0	4910	21178
okay	38.0	59.0	4910	21178
his	59.0	62.0	4910	21178
name	62.0	62.0	4910	21178
is	62.0	65.0	4910	21178
Corey	65.0	70.0	4910	21178
palent	70.0	74.0	4910	21178
I	74.0	116.0	4910	21178
came	116.0	122.0	4910	21178
into	122.0	124.0	4910	21178
my	124.0	125.0	4910	21178
office	125.0	134.0	4910	21178
and	0.0	3.0	4911	110738
that's	3.0	6.0	4911	110738
when	6.0	9.0	4911	110738
the	9.0	10.0	4911	110738
manager	10.0	15.0	4911	110738
at	15.0	18.0	4911	110738
Walmart	18.0	21.0	4911	110738
said	21.0	27.0	4911	110738
please	27.0	64.0	4911	110738
leave	64.0	73.0	4911	110738
lady	73.0	83.0	4911	110738
and	0.0	9.0	4912	112373
then	9.0	12.0	4912	112373
there	12.0	15.0	4912	112373
is	15.0	15.0	4912	112373
B	15.0	20.0	4912	112373
