Word	start_frame	end_frame	chunk	interval_id
God	228.0	261.0	3770	115206
he's	261.0	269.0	3770	115206
behavioral	0.0	50.0	3772	118827
scientist	50.0	59.0	3772	118827
report	59.0	67.0	3772	118827
that	67.0	70.0	3772	118827
the	70.0	71.0	3772	118827
human	71.0	77.0	3772	118827
brain	77.0	85.0	3772	118827
is	85.0	92.0	3772	118827
hardwired	92.0	97.0	3772	118827
to	97.0	109.0	3772	118827
gossip	109.0	128.0	3772	118827
those	128.0	155.0	3772	118827
same	155.0	161.0	3772	118827
scientists	161.0	169.0	3772	118827
also	169.0	172.0	3772	118827
reported	172.0	179.0	3772	118827
that	179.0	181.0	3772	118827
Shelly	181.0	188.0	3772	118827
is	188.0	190.0	3772	118827
like	190.0	196.0	3772	118827
such	196.0	200.0	3772	118827
a	200.0	202.0	3772	118827
bitch	202.0	352.0	3772	118827
keep	352.0	358.0	3772	118827
stroking	358.0	362.0	3772	118827
yeah	362.0	365.0	3772	118827
apple	365.0	400.0	3772	118827
apple	400.0	409.0	3772	118827
is	409.0	410.0	3772	118827
reportedly	410.0	416.0	3772	118827
considering	416.0	424.0	3772	118827
a	424.0	431.0	3772	118827
device	431.0	440.0	3772	118827
to	440.0	451.0	3772	118827
put	451.0	454.0	3772	118827
in	454.0	455.0	3772	118827
women's	455.0	461.0	3772	118827
bodies	461.0	469.0	3772	118827
that	469.0	472.0	3772	118827
tracks	472.0	479.0	3772	118827
their	479.0	482.0	3772	118827
menstrual	482.0	490.0	3772	118827
cycles	490.0	499.0	3772	118827
yeah	499.0	518.0	3772	118827
yeah	518.0	565.0	3772	118827
it's	565.0	569.0	3772	118827
part	569.0	571.0	3772	118827
of	571.0	572.0	3772	118827
Apple's	572.0	578.0	3772	118827
new	578.0	580.0	3772	118827
slogan	580.0	587.0	3772	118827
think	587.0	593.0	3772	118827
creepy	593.0	628.0	3772	118827
why	628.0	634.0	3772	118827
would	634.0	637.0	3772	118827
you	637.0	638.0	3772	118827
need	638.0	640.0	3772	118827
that	640.0	721.0	3772	118827
it's	721.0	728.0	3772	118827
quite	728.0	731.0	3772	118827
clear	731.0	734.0	3772	118827
there's	734.0	746.0	3772	118827
a	746.0	748.0	3772	118827
new	748.0	749.0	3772	118827
trend	749.0	757.0	3772	118827
of	757.0	763.0	3772	118827
rehab	763.0	773.0	3772	118827
clinics	773.0	779.0	3772	118827
helping	779.0	784.0	3772	118827
people	784.0	788.0	3772	118827
get	788.0	791.0	3772	118827
off	791.0	796.0	3772	118827
meth	796.0	803.0	3772	118827
by	803.0	814.0	3772	118827
letting	814.0	818.0	3772	118827
them	818.0	820.0	3772	118827
smoke	820.0	824.0	3772	118827
pot	824.0	892.0	3772	118827
yeah	892.0	914.0	3772	118827
can	914.0	920.0	3772	118827
I	920.0	920.0	3772	118827
have	920.0	922.0	3772	118827
words	922.0	929.0	3772	118827
they're	929.0	943.0	3772	118827
taking	943.0	947.0	3772	118827
people	947.0	952.0	3772	118827
from	952.0	955.0	3772	118827
Florida	955.0	959.0	3772	118827
and	959.0	965.0	3772	118827
turning	965.0	973.0	3772	118827
them	973.0	974.0	3772	118827
into	974.0	979.0	3772	118827
people	979.0	985.0	3772	118827
from	985.0	988.0	3772	118827
Colorado	988.0	991.0	3772	118827
that's	991.0	1001.0	3772	118827
what	1001.0	1004.0	3772	118827
they're	1004.0	1006.0	3772	118827
doing	1006.0	1006.0	3772	118827
since	1006.0	1013.0	3772	118827
his	1013.0	1073.0	3772	118827
yeah	0.0	1.0	3774	120133
when	1.0	11.0	3774	120133
asked	11.0	14.0	3774	120133
to	14.0	16.0	3774	120133
explain	16.0	16.0	3774	120133
the	16.0	20.0	3774	120133
decision	20.0	25.0	3774	120133
he	25.0	29.0	3774	120133
just	29.0	34.0	3774	120133
said	34.0	41.0	3774	120133
sex	41.0	46.0	3774	120133
offenders	46.0	52.0	3774	120133
on	52.0	53.0	3774	120133
the	53.0	55.0	3774	120133
internet	55.0	59.0	3774	120133
what's	59.0	70.0	3774	120133
the	70.0	71.0	3774	120133
Worst	71.0	77.0	3774	120133
That	77.0	79.0	3774	120133
Could	79.0	82.0	3774	120133
Happen	82.0	116.0	3774	120133
Minutes	0.0	3.0	3775	117326
of	3.0	4.0	3775	117326
Terror	4.0	6.0	3775	117326
yeah	6.0	21.0	3775	117326
NASA	21.0	30.0	3775	117326
scientist	30.0	34.0	3775	117326
name	34.0	37.0	3775	117326
the	37.0	39.0	3775	117326
mission	39.0	40.0	3775	117326
after	40.0	43.0	3775	117326
the	43.0	46.0	3775	117326
time	46.0	49.0	3775	117326
a	49.0	51.0	3775	117326
woman	51.0	54.0	3775	117326
tried	54.0	61.0	3775	117326
to	61.0	63.0	3775	117326
talk	63.0	67.0	3775	117326
to	67.0	69.0	3775	117326
them	69.0	72.0	3775	117326
in	72.0	73.0	3775	117326
the	73.0	76.0	3775	117326
hallway	76.0	162.0	3775	117326
naked	162.0	177.0	3775	117326
girls	177.0	269.0	3775	117326
Facebook	0.0	6.0	3776	115895
founder	6.0	13.0	3776	115895
Mark	13.0	15.0	3776	115895
Zuckerberg	15.0	22.0	3776	115895
is	22.0	31.0	3776	115895
funding	31.0	37.0	3776	115895
a	37.0	39.0	3776	115895
major	39.0	46.0	3776	115895
effort	46.0	51.0	3776	115895
to	51.0	55.0	3776	115895
find	55.0	60.0	3776	115895
extraterrestrial	60.0	70.0	3776	115895
life	70.0	115.0	3776	115895
that's	115.0	123.0	3776	115895
true	123.0	127.0	3776	115895
yeah	127.0	136.0	3776	115895
Zuckerberg	136.0	153.0	3776	115895
said	153.0	157.0	3776	115895
I	157.0	159.0	3776	115895
truly	159.0	163.0	3776	115895
believe	163.0	166.0	3776	115895
Somewhere	166.0	172.0	3776	115895
Out	172.0	177.0	3776	115895
There	177.0	180.0	3776	115895
is	180.0	181.0	3776	115895
intelligent	181.0	190.0	3776	115895
life	190.0	193.0	3776	115895
whose	193.0	202.0	3776	115895
personal	202.0	208.0	3776	115895
data	208.0	213.0	3776	115895
I	213.0	217.0	3776	115895
can	217.0	220.0	3776	115895
sell	220.0	225.0	3776	115895
that's	225.0	231.0	3776	115895
what	231.0	235.0	3776	115895
she	235.0	253.0	3776	115895
brings	253.0	255.0	3776	115895
together	255.0	258.0	3776	115895
it's	258.0	265.0	3776	115895
just	265.0	352.0	3776	115895
Big	352.0	360.0	3776	115895
&	360.0	361.0	3776	115895
Rich	361.0	361.0	3776	115895
guys	361.0	367.0	3776	115895
Warren	367.0	370.0	3776	115895
Buffett's	370.0	375.0	3776	115895
in	375.0	376.0	3776	115895
the	376.0	378.0	3776	115895
news	378.0	381.0	3776	115895
in	381.0	382.0	3776	115895
a	382.0	384.0	3776	115895
new	384.0	387.0	3776	115895
interview	387.0	390.0	3776	115895
billionaire	390.0	403.0	3776	115895
Warren	403.0	409.0	3776	115895
Buffett	409.0	417.0	3776	115895
called	417.0	423.0	3776	115895
Bitcoin	423.0	433.0	3776	115895
rat	433.0	445.0	3776	115895
poison	445.0	472.0	3776	115895
yeah	472.0	477.0	3776	115895
which	477.0	487.0	3776	115895
is	487.0	489.0	3776	115895
an	489.0	490.0	3776	115895
unfair	490.0	493.0	3776	115895
comparison	493.0	502.0	3776	115895
cuz	502.0	504.0	3776	115895
people	504.0	507.0	3776	115895
actually	507.0	511.0	3776	115895
understand	511.0	520.0	3776	115895
how	520.0	526.0	3776	115895
rat	526.0	531.0	3776	115895
poison	531.0	538.0	3776	115895
works	538.0	574.0	3776	115895
it	574.0	579.0	3776	115895
makes	579.0	585.0	3776	115895
sense	585.0	609.0	3776	115895
it	609.0	615.0	3776	115895
kills	615.0	622.0	3776	115895
the	622.0	624.0	3776	115895
rat	624.0	663.0	3776	115895
Astoria	663.0	685.0	3776	115895
I'm	685.0	688.0	3776	115895
from	688.0	691.0	3776	115895
Boston	691.0	696.0	3776	115895
so	696.0	699.0	3776	115895
I	699.0	700.0	3776	115895
followed	700.0	705.0	3776	115895
the	705.0	706.0	3776	115895
Red	706.0	708.0	3776	115895
Sox	708.0	712.0	3776	115895
it's	712.0	715.0	3776	115895
come	715.0	718.0	3776	115895
out	718.0	720.0	3776	115895
weights	720.0	756.0	3776	115895
but	756.0	762.0	3776	115895
I	762.0	762.0	3776	115895
also	762.0	765.0	3776	115895
like	765.0	766.0	3776	115895
other	766.0	772.0	3776	115895
teams	772.0	777.0	3776	115895
hahaha	777.0	781.0	3776	115895
Red	781.0	840.0	3776	115895
Sox	840.0	846.0	3776	115895
star	846.0	850.0	3776	115895
Mookie	850.0	856.0	3776	115895
Betts	856.0	861.0	3776	115895
is	861.0	876.0	3776	115895
related	876.0	886.0	3776	115895
to	886.0	892.0	3776	115895
soon-to-be	892.0	898.0	3776	115895
Royal	898.0	909.0	3776	115895
Meghan	909.0	916.0	3776	115895
Markle	916.0	922.0	3776	115895
yes	922.0	945.0	3776	115895
you	945.0	963.0	3776	115895
realize	963.0	969.0	3776	115895
what	969.0	972.0	3776	115895
this	972.0	972.0	3776	115895
means	972.0	975.0	3776	115895
they're	975.0	987.0	3776	115895
just	987.0	991.0	3776	115895
means	991.0	994.0	3776	115895
there's	994.0	996.0	3776	115895
a	996.0	997.0	3776	115895
chance	997.0	1003.0	3776	115895
there	1003.0	1008.0	3776	115895
will	1008.0	1009.0	3776	115895
one	1009.0	1011.0	3776	115895
day	1011.0	1014.0	3776	115895
be	1014.0	1018.0	3776	115895
a	1018.0	1020.0	3776	115895
king	1020.0	1027.0	3776	115895
Mookie	1027.0	1074.0	3776	115895
set	0.0	7.0	3777	116977
the	7.0	8.0	3777	116977
whitest	8.0	16.0	3777	116977
person	16.0	21.0	3777	116977
this	0.0	18.0	3778	119928
is	18.0	21.0	3778	119928
crazy	21.0	27.0	3778	119928
during	27.0	47.0	3778	119928
Super	47.0	53.0	3778	119928
Bowl	53.0	53.0	3778	119928
celebrations	53.0	65.0	3778	119928
in	65.0	65.0	3778	119928
Philadelphia	65.0	68.0	3778	119928
yesterday	68.0	77.0	3778	119928
an	77.0	83.0	3778	119928
Eagles	83.0	89.0	3778	119928
fan	89.0	90.0	3778	119928
got	90.0	95.0	3778	119928
so	95.0	98.0	3778	119928
carried	98.0	101.0	3778	119928
away	101.0	104.0	3778	119928
he	104.0	116.0	3778	119928
ate	116.0	119.0	3778	119928
horse	119.0	126.0	3778	119928
poop	126.0	128.0	3778	119928
right	128.0	135.0	3778	119928
off	135.0	138.0	3778	119928
the	138.0	141.0	3778	119928
street	141.0	151.0	3778	119928
Kardashians	0.0	25.0	3779	115483
Kim	25.0	28.0	3779	115483
Kardashian	28.0	40.0	3779	115483
just	40.0	43.0	3779	115483
announced	43.0	49.0	3779	115483
she's	49.0	52.0	3779	115483
pregnant	52.0	106.0	3779	115483
a	106.0	112.0	3779	115483
second	112.0	124.0	3779	115483
is	0.0	2.0	3780	119495
off	2.0	6.0	3780	119495
did	6.0	8.0	3780	119495
you	8.0	9.0	3780	119495
hear	9.0	11.0	3780	119495
about	11.0	12.0	3780	119495
this	12.0	35.0	3780	119495
yeah	35.0	41.0	3780	119495
this	41.0	45.0	3780	119495
morning	45.0	51.0	3780	119495
President	51.0	54.0	3780	119495
Trump	54.0	62.0	3780	119495
cancel	62.0	66.0	3780	119495
his	66.0	71.0	3780	119495
Summit	71.0	78.0	3780	119495
with	78.0	80.0	3780	119495
Kim	80.0	83.0	3780	119495
Jeong	83.0	87.0	3780	119495
Hoon	87.0	92.0	3780	119495
saying	92.0	102.0	3780	119495
it's	102.0	107.0	3780	119495
because	107.0	113.0	3780	119495
of	113.0	114.0	3780	119495
Kim's	114.0	123.0	3780	119495
open	123.0	132.0	3780	119495
hostility	132.0	180.0	3780	119495
yeah	180.0	186.0	3780	119495
Trump	186.0	191.0	3780	119495
said	191.0	194.0	3780	119495
I	194.0	194.0	3780	119495
will	194.0	197.0	3780	119495
not	197.0	197.0	3780	119495
tolerate	197.0	203.0	3780	119495
hostility	203.0	215.0	3780	119495
from	215.0	218.0	3780	119495
a	218.0	221.0	3780	119495
fat	221.0	227.0	3780	119495
face	227.0	230.0	3780	119495
Little	230.0	234.0	3780	119495
Rocket	234.0	240.0	3780	119495
Man	240.0	289.0	3780	119495
no	0.0	3.0	3782	115926
it's	3.0	6.0	3782	115926
being	6.0	7.0	3782	115926
reported	7.0	10.0	3782	115926
that	10.0	15.0	3782	115926
Jennifer	15.0	19.0	3782	115926
Lopez	19.0	21.0	3782	115926
decided	21.0	33.0	3782	115926
to	33.0	33.0	3782	115926
leave	33.0	37.0	3782	115926
American	37.0	45.0	3782	115926
Idol	45.0	45.0	3782	115926
it	45.0	51.0	3782	115926
because	51.0	57.0	3782	115926
of	57.0	58.0	3782	115926
Steven	58.0	66.0	3782	115926
Tyler's	66.0	75.0	3782	115926
departure	75.0	82.0	3782	115926
that's	82.0	99.0	3782	115926
what	99.0	100.0	3782	115926
she	100.0	100.0	3782	115926
said	100.0	105.0	3782	115926
yeah	105.0	108.0	3782	115926
yeah	108.0	108.0	3782	115926
she	108.0	121.0	3782	115926
said	121.0	126.0	3782	115926
I	126.0	127.0	3782	115926
don't	127.0	129.0	3782	115926
want	129.0	130.0	3782	115926
to	130.0	133.0	3782	115926
be	133.0	135.0	3782	115926
the	135.0	136.0	3782	115926
only	136.0	141.0	3782	115926
woman	141.0	147.0	3782	115926
judge	147.0	259.0	3782	115926
what	259.0	265.0	3782	115926
everyone's	265.0	301.0	3782	115926
talking	301.0	304.0	3782	115926
about	304.0	306.0	3782	115926
the	306.0	309.0	3782	115926
president	309.0	318.0	3782	115926
on	318.0	319.0	3782	115926
the	319.0	321.0	3782	115926
on	321.0	324.0	3782	115926
the	324.0	325.0	3782	115926
kiss	325.0	328.0	3782	115926
cam	328.0	331.0	3782	115926
you	331.0	334.0	3782	115926
also	334.0	343.0	3782	115926
when	0.0	1.0	3783	115878
he's	1.0	4.0	3783	115878
done	4.0	5.0	3783	115878
starting	5.0	26.0	3783	115878
American	0.0	3.0	3784	115999
Airlines	3.0	5.0	3784	115999
said	5.0	12.0	3784	115999
Doug	12.0	18.0	3784	115999
and	18.0	26.0	3784	115999
Doug	26.0	92.0	3784	115999
scientists	92.0	104.0	3784	115999
are	104.0	105.0	3784	115999
now	105.0	107.0	3784	115999
claiming	107.0	111.0	3784	115999
that	111.0	122.0	3784	115999
every	122.0	128.0	3784	115999
hour	128.0	134.0	3784	115999
spent	134.0	138.0	3784	115999
running	138.0	146.0	3784	115999
every	146.0	155.0	3784	115999
hour	155.0	161.0	3784	115999
spent	161.0	164.0	3784	115999
running	164.0	168.0	3784	115999
increases	168.0	180.0	3784	115999
your	180.0	183.0	3784	115999
lifespan	183.0	188.0	3784	115999
by	188.0	194.0	3784	115999
7	194.0	201.0	3784	115999
hours	201.0	224.0	3784	115999
plan	0.0	3.0	3785	118256
for	3.0	6.0	3785	118256
young	6.0	9.0	3785	118256
immigrants	9.0	18.0	3785	118256
to	18.0	20.0	3785	118256
become	20.0	21.0	3785	118256
citizens	21.0	120.0	3785	118256
don't	120.0	129.0	3785	118256
ask	129.0	131.0	3785	118256
why	131.0	134.0	3785	118256
Trump	134.0	143.0	3785	118256
said	143.0	146.0	3785	118256
cuz	146.0	147.0	3785	118256
I	147.0	149.0	3785	118256
may	149.0	152.0	3785	118256
have	152.0	153.0	3785	118256
to	153.0	155.0	3785	118256
look	155.0	158.0	3785	118256
for	158.0	161.0	3785	118256
a	161.0	161.0	3785	118256
new	161.0	162.0	3785	118256
wife	162.0	165.0	3785	118256
soon	165.0	171.0	3785	118256
so	171.0	233.0	3785	118256
I	233.0	251.0	3785	118256
Austin	0.0	5.0	3786	114523
is	5.0	12.0	3786	114523
holding	12.0	17.0	3786	114523
a	17.0	18.0	3786	114523
contest	18.0	23.0	3786	114523
called	23.0	29.0	3786	114523
kiss	29.0	35.0	3786	114523
a	35.0	39.0	3786	114523
Kia	39.0	45.0	3786	114523
that	45.0	57.0	3786	114523
has	57.0	60.0	3786	114523
20	60.0	66.0	3786	114523
people	66.0	71.0	3786	114523
standing	71.0	75.0	3786	114523
around	75.0	77.0	3786	114523
kissing	77.0	90.0	3786	114523
a	90.0	92.0	3786	114523
Kia	92.0	96.0	3786	114523
last	96.0	105.0	3786	114523
person	105.0	111.0	3786	114523
standing	111.0	113.0	3786	114523
wins	113.0	125.0	3786	114523
the	125.0	126.0	3786	114523
car	126.0	131.0	3786	114523
yeah	131.0	146.0	3786	114523
I	146.0	159.0	3786	114523
saw	159.0	162.0	3786	114523
this	162.0	164.0	3786	114523
goes	164.0	168.0	3786	114523
better	168.0	171.0	3786	114523
than	171.0	171.0	3786	114523
last	171.0	176.0	3786	114523
year's	176.0	179.0	3786	114523
contest	179.0	183.0	3786	114523
hump	183.0	194.0	3786	114523
a	194.0	195.0	3786	114523
Hyundai	195.0	222.0	3786	114523
Hyundai	222.0	330.0	3786	114523
finger	330.0	339.0	3786	114523
a	339.0	341.0	3786	114523
Fiat	341.0	348.0	3786	114523
member	348.0	351.0	3786	114523
that	351.0	354.0	3786	114523
way	354.0	398.0	3786	114523
don't	0.0	7.0	3787	114695
touch	7.0	10.0	3787	114695
that	10.0	15.0	3787	114695
coke	15.0	25.0	3787	114695
ya	25.0	30.0	3787	114695
in	0.0	6.0	3788	117492
his	6.0	8.0	3788	117492
popemobile	8.0	61.0	3788	117492
Russian	0.0	7.0	3789	114024
spy	7.0	10.0	3789	114024
ship	10.0	14.0	3789	114024
was	14.0	25.0	3789	114024
spotted	25.0	34.0	3789	114024
off	34.0	37.0	3789	114024
the	37.0	38.0	3789	114024
east	38.0	44.0	3789	114024
coast	44.0	47.0	3789	114024
of	47.0	53.0	3789	114024
the	53.0	56.0	3789	114024
United	56.0	58.0	3789	114024
States	58.0	80.0	3789	114024
yeah	80.0	86.0	3789	114024
yeah	86.0	88.0	3789	114024
it	88.0	104.0	3789	114024
was	104.0	106.0	3789	114024
here	106.0	107.0	3789	114024
to	107.0	109.0	3789	114024
give	109.0	112.0	3789	114024
former	112.0	116.0	3789	114024
National	116.0	119.0	3789	114024
Security	119.0	124.0	3789	114024
adviser	124.0	133.0	3789	114024
Michael	133.0	134.0	3789	114024
Flynn	134.0	140.0	3789	114024
a	140.0	143.0	3789	114024
ride	143.0	148.0	3789	114024
back	148.0	152.0	3789	114024
home	152.0	181.0	3789	114024
just	181.0	185.0	3789	114024
getting	185.0	187.0	3789	114024
home	187.0	299.0	3789	114024
yes	299.0	307.0	3789	114024
as	307.0	308.0	3789	114024
you	308.0	310.0	3789	114024
all	310.0	313.0	3789	114024
know	313.0	314.0	3789	114024
President	314.0	323.0	3789	114024
Trump's	323.0	328.0	3789	114024
National	328.0	334.0	3789	114024
Security	334.0	335.0	3789	114024
adviser	335.0	346.0	3789	114024
Michael	346.0	349.0	3789	114024
Flynn	349.0	358.0	3789	114024
has	358.0	361.0	3789	114024
resigned	361.0	373.0	3789	114024
after	373.0	379.0	3789	114024
it	379.0	382.0	3789	114024
was	382.0	383.0	3789	114024
discovered	383.0	388.0	3789	114024
he	388.0	394.0	3789	114024
lied	394.0	401.0	3789	114024
to	401.0	403.0	3789	114024
Mike	403.0	409.0	3789	114024
Pence	409.0	428.0	3789	114024
yeah	428.0	434.0	3789	114024
evidently	434.0	449.0	3789	114024
he	449.0	454.0	3789	114024
told	454.0	458.0	3789	114024
Pence	458.0	463.0	3789	114024
of	463.0	470.0	3789	114024
course	470.0	476.0	3789	114024
people	476.0	481.0	3789	114024
like	481.0	485.0	3789	114024
you	485.0	541.0	3789	114024
what's	541.0	565.0	3789	114024
the	565.0	566.0	3789	114024
time	566.0	571.0	3789	114024
right	571.0	572.0	3789	114024
now	572.0	619.0	3789	114024
this	619.0	625.0	3789	114024
is	625.0	632.0	3789	114024
was	0.0	111.0	3790	118671
that	111.0	116.0	3790	118671
a	0.0	16.0	3792	117718
group	16.0	23.0	3792	117718
of	23.0	23.0	3792	117718
House	23.0	28.0	3792	117718
Republicans	28.0	32.0	3792	117718
has	32.0	41.0	3792	117718
nominated	41.0	46.0	3792	117718
President	46.0	52.0	3792	117718
Trump	52.0	62.0	3792	117718
for	62.0	67.0	3792	117718
a	67.0	68.0	3792	117718
Nobel	68.0	74.0	3792	117718
Peace	74.0	80.0	3792	117718
Prize	80.0	83.0	3792	117718
yeah	83.0	104.0	3792	117718
to	104.0	160.0	3792	117718
avoid	160.0	164.0	3792	117718
an	164.0	166.0	3792	117718
all-out	166.0	167.0	3792	117718
war	167.0	172.0	3792	117718
with	172.0	175.0	3792	117718
North	175.0	179.0	3792	117718
Korea	179.0	179.0	3792	117718
and	179.0	190.0	3792	117718
Melania	190.0	197.0	3792	117718
so	197.0	206.0	3792	117718
exotic	206.0	223.0	3792	117718
looking	223.0	235.0	3792	117718
pretty	235.0	239.0	3792	117718
good	239.0	239.0	3792	117718
job	239.0	274.0	3792	117718
he's	0.0	57.0	3794	117248
pretty	57.0	60.0	3794	117248
good	60.0	62.0	3794	117248
on	62.0	68.0	3794	117248
the	68.0	69.0	3794	117248
50	69.0	75.0	3794	117248
waiting	75.0	116.0	3794	117248
it's	0.0	51.0	3796	117604
crazy	51.0	56.0	3796	117604
story	56.0	60.0	3796	117604
porn	60.0	68.0	3796	117604
actress	68.0	75.0	3796	117604
a	75.0	78.0	3796	117604
porn	78.0	86.0	3796	117604
actress	86.0	93.0	3796	117604
is	93.0	95.0	3796	117604
accusing	95.0	101.0	3796	117604
Donald	101.0	102.0	3796	117604
Trump	102.0	108.0	3796	117604
of	108.0	110.0	3796	117604
making	110.0	114.0	3796	117604
unwanted	114.0	120.0	3796	117604
sexual	120.0	132.0	3796	117604
advances	132.0	156.0	3796	117604
before	156.0	165.0	3796	117604
an	165.0	167.0	3796	117604
actress	167.0	173.0	3796	117604
said	173.0	176.0	3796	117604
I	176.0	177.0	3796	117604
haven't	177.0	179.0	3796	117604
been	179.0	183.0	3796	117604
that	183.0	183.0	3796	117604
mistreated	183.0	192.0	3796	117604
since	192.0	200.0	3796	117604
20	200.0	203.0	3796	117604
minutes	203.0	207.0	3796	117604
ago	207.0	210.0	3796	117604
so	210.0	218.0	3796	117604
I	218.0	222.0	3796	117604
don't	222.0	258.0	3796	117604
know	258.0	260.0	3796	117604
I	260.0	261.0	3796	117604
just	261.0	264.0	3796	117604
this	0.0	28.0	3797	118511
is	28.0	30.0	3797	118511
crazy	30.0	33.0	3797	118511
Rick	33.0	39.0	3797	118511
Santorum	39.0	51.0	3797	118511
picked	51.0	55.0	3797	118511
up	55.0	57.0	3797	118511
an	57.0	58.0	3797	118511
endorsement	58.0	64.0	3797	118511
from	64.0	75.0	3797	118511
the	75.0	76.0	3797	118511
lead	76.0	81.0	3797	118511
singer	81.0	87.0	3797	118511
of	87.0	88.0	3797	118511
the	88.0	91.0	3797	118511
heavy	91.0	97.0	3797	118511
metal	97.0	100.0	3797	118511
band	100.0	103.0	3797	118511
Megadeth	103.0	150.0	3797	118511
yeah	150.0	174.0	3797	118511
another	174.0	181.0	3797	118511
word	181.0	184.0	3797	118511
sent	184.0	187.0	3797	118511
forms	187.0	192.0	3797	118511
the	192.0	193.0	3797	118511
only	193.0	198.0	3797	118511
candidate	198.0	205.0	3797	118511
who	205.0	207.0	3797	118511
was	207.0	210.0	3797	118511
both	210.0	213.0	3797	118511
pro-life	213.0	223.0	3797	118511
and	223.0	229.0	3797	118511
promega.	229.0	294.0	3797	118511
President	0.0	13.0	3798	117408
Obama	13.0	13.0	3798	117408
is	13.0	30.0	3798	117408
now	30.0	33.0	3798	117408
saying	33.0	39.0	3798	117408
he	39.0	40.0	3798	117408
was	40.0	45.0	3798	117408
too	45.0	49.0	3798	117408
polite	49.0	52.0	3798	117408
to	52.0	60.0	3798	117408
Mitt	60.0	64.0	3798	117408
Romney	64.0	70.0	3798	117408
in	70.0	72.0	3798	117408
their	72.0	75.0	3798	117408
first	75.0	79.0	3798	117408
debate	79.0	82.0	3798	117408
he	82.0	99.0	3798	117408
said	99.0	102.0	3798	117408
he	102.0	102.0	3798	117408
was	102.0	105.0	3798	117408
too	105.0	106.0	3798	117408
polite	106.0	108.0	3798	117408
yeah	108.0	112.0	3798	117408
to	112.0	123.0	3798	117408
make	123.0	126.0	3798	117408
up	126.0	127.0	3798	117408
for	127.0	129.0	3798	117408
that	129.0	130.0	3798	117408
tonight	130.0	135.0	3798	117408
Obama	135.0	141.0	3798	117408
plans	141.0	145.0	3798	117408
to	145.0	147.0	3798	117408
address	147.0	148.0	3798	117408
Romney	148.0	156.0	3798	117408
as	156.0	160.0	3798	117408
douchey	160.0	168.0	3798	117408
jaymoneybagz	168.0	285.0	3798	117408
breasts	0.0	3.0	3799	116923
at	3.0	4.0	3799	116923
the	4.0	6.0	3799	116923
2004	6.0	24.0	3799	116923
Super	24.0	29.0	3799	116923
Catholic	0.0	0.0	3801	115681
day	0.0	3.0	3801	115681
here	3.0	6.0	3801	115681
at	6.0	7.0	3801	115681
the	7.0	9.0	3801	115681
house	9.0	43.0	3801	115681
is	43.0	49.0	3801	115681
there	49.0	51.0	3801	115681
such	51.0	52.0	3801	115681
thing	52.0	54.0	3801	115681
as	54.0	55.0	3801	115681
a	55.0	58.0	3801	115681
new	58.0	61.0	3801	115681
internet	61.0	70.0	3801	115681
search	70.0	78.0	3801	115681
engine	78.0	87.0	3801	115681
that's	87.0	91.0	3801	115681
been	91.0	93.0	3801	115681
developed	93.0	100.0	3801	115681
and	100.0	109.0	3801	115681
it	109.0	109.0	3801	115681
looks	109.0	115.0	3801	115681
only	115.0	123.0	3801	115681
for	123.0	130.0	3801	115681
online	130.0	135.0	3801	115681
porn	135.0	193.0	3801	115681
it's	193.0	199.0	3801	115681
called	199.0	204.0	3801	115681
Google	204.0	269.0	3801	115681
in	0.0	43.0	3802	118308
Tennessee	43.0	52.0	3802	118308
a	52.0	57.0	3802	118308
man	57.0	63.0	3802	118308
sued	63.0	70.0	3802	118308
Pizza	70.0	75.0	3802	118308
Hut	75.0	79.0	3802	118308
after	79.0	88.0	3802	118308
he	88.0	90.0	3802	118308
allegedly	90.0	93.0	3802	118308
broke	93.0	100.0	3802	118308
a	100.0	102.0	3802	118308
denture	102.0	109.0	3802	118308
biting	109.0	121.0	3802	118308
into	121.0	126.0	3802	118308
quote	126.0	133.0	3802	118308
and	133.0	135.0	3802	118308
excessively	135.0	144.0	3802	118308
hard	144.0	150.0	3802	118308
crouton	150.0	184.0	3802	118308
yeah	184.0	210.0	3802	118308
what	210.0	217.0	3802	118308
makes	217.0	220.0	3802	118308
a	220.0	220.0	3802	118308
question	220.0	226.0	3802	118308
who	226.0	228.0	3802	118308
goes	228.0	231.0	3802	118308
to	231.0	234.0	3802	118308
Pizza	234.0	238.0	3802	118308
Hut	238.0	241.0	3802	118308
and	241.0	243.0	3802	118308
orders	243.0	249.0	3802	118308
this	249.0	252.0	3802	118308
salad	252.0	262.0	3802	118308
that's	262.0	265.0	3802	118308
not.	265.0	358.0	3802	118308
sorry	0.0	16.0	3804	114998
I	16.0	22.0	3804	114998
was	22.0	26.0	3804	114998
sorry	26.0	71.0	3804	114998
I'm	71.0	89.0	3804	114998
sorry	89.0	92.0	3804	114998
that's	92.0	98.0	3804	114998
just	98.0	135.0	3804	114998
adults	0.0	46.0	3807	115452
Harry	46.0	70.0	3807	115452
Potter	70.0	75.0	3807	115452
author	75.0	78.0	3807	115452
JK	78.0	84.0	3807	115452
Rowling	84.0	93.0	3807	115452
has	93.0	96.0	3807	115452
revealed	96.0	99.0	3807	115452
the	99.0	103.0	3807	115452
title	103.0	111.0	3807	115452
of	111.0	114.0	3807	115452
her	114.0	117.0	3807	115452
first	117.0	121.0	3807	115452
novel	121.0	127.0	3807	115452
for	127.0	132.0	3807	115452
adults	132.0	133.0	3807	115452
